[17-Aug-2018 19:41:49 America/Sao_Paulo] PHP Warning:  date() expects at least 1 parameter, 0 given in C:\Users\user\OneDrive\CURSO_ADIANTI_FRAMEWORKS\Projetos\csp\app\control\Csp_Teste.class.php on line 42
[17-Aug-2018 19:41:49 America/Sao_Paulo] PHP Warning:  date() expects at least 1 parameter, 0 given in C:\Users\user\OneDrive\CURSO_ADIANTI_FRAMEWORKS\Projetos\csp\app\control\Csp_Teste.class.php on line 42
[17-Aug-2018 19:41:49 America/Sao_Paulo] PHP Warning:  date() expects at least 1 parameter, 0 given in C:\Users\user\OneDrive\CURSO_ADIANTI_FRAMEWORKS\Projetos\csp\app\control\Csp_Teste.class.php on line 42
[17-Aug-2018 19:41:49 America/Sao_Paulo] PHP Warning:  date() expects at least 1 parameter, 0 given in C:\Users\user\OneDrive\CURSO_ADIANTI_FRAMEWORKS\Projetos\csp\app\control\Csp_Teste.class.php on line 42
[17-Aug-2018 19:41:49 America/Sao_Paulo] PHP Warning:  date() expects at least 1 parameter, 0 given in C:\Users\user\OneDrive\CURSO_ADIANTI_FRAMEWORKS\Projetos\csp\app\control\Csp_Teste.class.php on line 42
[17-Aug-2018 19:41:49 America/Sao_Paulo] PHP Warning:  date() expects at least 1 parameter, 0 given in C:\Users\user\OneDrive\CURSO_ADIANTI_FRAMEWORKS\Projetos\csp\app\control\Csp_Teste.class.php on line 42
[17-Aug-2018 19:41:49 America/Sao_Paulo] PHP Warning:  date() expects at least 1 parameter, 0 given in C:\Users\user\OneDrive\CURSO_ADIANTI_FRAMEWORKS\Projetos\csp\app\control\Csp_Teste.class.php on line 42
[17-Aug-2018 19:41:49 America/Sao_Paulo] PHP Warning:  date() expects at least 1 parameter, 0 given in C:\Users\user\OneDrive\CURSO_ADIANTI_FRAMEWORKS\Projetos\csp\app\control\Csp_Teste.class.php on line 42
[17-Aug-2018 19:41:49 America/Sao_Paulo] PHP Warning:  date() expects at least 1 parameter, 0 given in C:\Users\user\OneDrive\CURSO_ADIANTI_FRAMEWORKS\Projetos\csp\app\control\Csp_Teste.class.php on line 42
[17-Aug-2018 19:41:49 America/Sao_Paulo] PHP Warning:  date() expects at least 1 parameter, 0 given in C:\Users\user\OneDrive\CURSO_ADIANTI_FRAMEWORKS\Projetos\csp\app\control\Csp_Teste.class.php on line 42
[17-Aug-2018 19:41:49 America/Sao_Paulo] PHP Warning:  date() expects at least 1 parameter, 0 given in C:\Users\user\OneDrive\CURSO_ADIANTI_FRAMEWORKS\Projetos\csp\app\control\Csp_Teste.class.php on line 42
[17-Aug-2018 19:41:49 America/Sao_Paulo] PHP Warning:  date() expects at least 1 parameter, 0 given in C:\Users\user\OneDrive\CURSO_ADIANTI_FRAMEWORKS\Projetos\csp\app\control\Csp_Teste.class.php on line 42
[17-Aug-2018 19:41:49 America/Sao_Paulo] PHP Warning:  date() expects at least 1 parameter, 0 given in C:\Users\user\OneDrive\CURSO_ADIANTI_FRAMEWORKS\Projetos\csp\app\control\Csp_Teste.class.php on line 42
[17-Aug-2018 19:41:49 America/Sao_Paulo] PHP Warning:  date() expects at least 1 parameter, 0 given in C:\Users\user\OneDrive\CURSO_ADIANTI_FRAMEWORKS\Projetos\csp\app\control\Csp_Teste.class.php on line 42
[17-Aug-2018 19:41:49 America/Sao_Paulo] PHP Warning:  date() expects at least 1 parameter, 0 given in C:\Users\user\OneDrive\CURSO_ADIANTI_FRAMEWORKS\Projetos\csp\app\control\Csp_Teste.class.php on line 42
[17-Aug-2018 19:41:49 America/Sao_Paulo] PHP Warning:  date() expects at least 1 parameter, 0 given in C:\Users\user\OneDrive\CURSO_ADIANTI_FRAMEWORKS\Projetos\csp\app\control\Csp_Teste.class.php on line 42
[17-Aug-2018 19:41:49 America/Sao_Paulo] PHP Warning:  date() expects at least 1 parameter, 0 given in C:\Users\user\OneDrive\CURSO_ADIANTI_FRAMEWORKS\Projetos\csp\app\control\Csp_Teste.class.php on line 42
[17-Aug-2018 19:41:49 America/Sao_Paulo] PHP Warning:  date() expects at least 1 parameter, 0 given in C:\Users\user\OneDrive\CURSO_ADIANTI_FRAMEWORKS\Projetos\csp\app\control\Csp_Teste.class.php on line 42
[17-Aug-2018 19:41:49 America/Sao_Paulo] PHP Warning:  date() expects at least 1 parameter, 0 given in C:\Users\user\OneDrive\CURSO_ADIANTI_FRAMEWORKS\Projetos\csp\app\control\Csp_Teste.class.php on line 42
[17-Aug-2018 19:41:49 America/Sao_Paulo] PHP Warning:  date() expects at least 1 parameter, 0 given in C:\Users\user\OneDrive\CURSO_ADIANTI_FRAMEWORKS\Projetos\csp\app\control\Csp_Teste.class.php on line 42
[17-Aug-2018 19:41:49 America/Sao_Paulo] PHP Warning:  date() expects at least 1 parameter, 0 given in C:\Users\user\OneDrive\CURSO_ADIANTI_FRAMEWORKS\Projetos\csp\app\control\Csp_Teste.class.php on line 42
